bal_2;0;0;1;0;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;;1;0;1;0;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;1;0;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;0;1;0;0;1;;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;1;0;1;1;;1;1;0;0;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1;1;1;0;0;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1
brick_2;0;1;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1;1;;0;0;1;0;1;0;1;1;1;0;1;1;;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;1;;0;0;0;1;0;0;1;0;0;1;0;1;;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;0;;0;1;0;0;0;1;0;0;1;0;0;0;1;;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;0;;0;0;1;1;0;0;1;0;0;0;0;0;1;1;1;1;0;1;;0;0;0;0;0;0;0;;0;1;0;0;;1;0;0;1;0;1;0;0;1;1;0;1;0;;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;1;0;1;1;1;;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;1;;0;0;1;0;1;0;0;;0;1;0;1;0;0;1;0;1;1;0;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;1;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;;1;0;1;0;1;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;1;1;1;;0;1;0;1;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;;1;1;1
d2_2;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;1;0;1;0;0;0;1;1;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;1
d3_2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0
d4_2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dist_2;7.2;9;6;4.16;11.5;10.906;15.6;12;6;19.02648;6;10.2;12;8.436;15.352;3.2;5;6;1.4;13.27;10.2;14;6;2.65;2.622;13.55323;2.4;13.18881;6;3.71;2.65;4.016217;12.83;7.2;11.38991;16.8;14.44;5.3;11.45913;11.56;2.35372;2;3.71;15.86;3.1;10.8;9.6;9;13.18881;13.8;5.3;14;10.3;11.3;12.35;12.483;12.6;9.34;10.6;12.6;14.15;6.7;15.6;9;4.09;7.5;10.8;16.5;2.4;5.7;3;7.2;9;7.78356;15;7.2;13.8;16.5;1.9;16.5;2.622;11.89155;12.03;5.3;1.3;7.2;5;14.44;9.6;6;15;7.8;4.7;12.78;14.44;12.6;9.78;5.7;13.7;12.8;5.6;16.8;11.4;7.1;7.78356;4.8;1.59;3.71;9.6;7.95;3.71;13.18881;16.8;7.2;7.76;2.65;7.2;5.3;9.6;21;14.6;15.466;13.5;9.375;5.83767;2.8;6;5.3;12.83;15.466;11.3;7.95;7.5;12;1.1;1.95;16.8;5.3;16.8;7.5;13.8;5;5.1;21.875;9;10.8;5;14.62;18;7.64;7.5;10.8;12.9726;2.65;11.4;9;10.8;5.4;4.5;6;15.5;13.2;17.2;9.6;6;9;4.3242;9;11.4;7.676;1.06;13.8;12.6;18;10.67;3.6;3;2.65;2.5;2.622;12.6;12.435;12.6;15.1347;10.6;1.9;3.71;13.8;13.125;9.7;6.70251;16.5;7.778174;9.88;6.4;8.68;15.6;13.5;14.05365;10.83;12.6;8.8;7.2;15.352;9.6;13.8;11.4;3;10.8;16.8;13.5;12.92;3;2;12.6;7.95;3;10.67;15.6;12;2.622;14.4;2.37831;5;13.7;3.3;15.99954;12;16.34;10.43;11.4;5;7.95;16.8;7.56735;12.7;12;11.18034;13.8;4.735;14.91849;5.32;0.4;5.4;4.332;16;12;3.02694;5.7;21;7.2;4.5;15.2;5;2.75;5.3;19.4589;5.3;12.6;1.06;3.6;11.4;3.736308;16.8;2.65;15.86;11.9;12.6;15.2;5.32;10.8;13.27;9.94566;6.6;5.3;12.10776;17.72922;5.3;12.6;10.2;7.56735;16.8;3.02694;14.81;13.9;9.6;7.5;1.7;6;5.62146;4.24;7.2;6.08;15;12;4.54041;12.75639;6.39;13.4;9;15.6;11.4;5;3.71;14.05365;5;14.4;3;5.7;11.2;11.4;10.2;5.4;12.65741;7.95;10.9;16.5;5.2;16.7;5.4;9;12.6;6;10.2;12.2;16.5;9.6;3.65;13.1;12;10;16.5;2.65;9;15.32;9.51324;3.24315;8.15;4.5;12;3;13.3;7.13493;7.95;7.2;8.86461;10.57;14.5;10.2;11.02671;16.7;4.5;15.7;3.71;14.3;10.16187;10.83;6.89;16.8;7.2;9;5.3;6;7.895;2.4;11.02671;7.804;11.15;12.6;7.94;3.71;10.8;5.3;12.03;12.10776;18;11.7;15.6;;12.2;5.3;1.59;6;9.6;11.89155;18.125;3.71;12;17.024;10.8;7.778174;2.4;10.4;11.28;15.6;2.5;2.65;10;2.51;2.65;13.7;11.4;7.1;21;4.75662;14.81;5.88;13.15;12.10776;18;11.4;15.6;7.2;12;4.5;5;5.3;10.2;12.6;15.6;16.86438;11.45913;5.83767;5.62146;7.95;17.94543;5.3;4.2;7.78356;7.2;4.5;5.9;11.2361;9.006;5.5;5;6;6.97;7.2;5;12.2;11.4;10.2;12.92;14.05365;12.03;12.6;6.4863;2.1;1.5;12.92;10.8;16.43196;16.8;9;14.05365;16.8;8.15;17.94543;9;4.24;7.95;9;9.6;16.34;9;15.96;8.3;5.2;10.83;15.37;13.6;10.298;1.3;9.6;12.4;9;5.4;4.5;14.4;;14.91849;5.3;14.48607;14.4;8.86461;10.83;12.6;16.37101;5.3;12.6;3.75;7.2;5.4;7.5;9;11.32;12.5;13.8;16.5
floor_2;0;1;0;1;1;1;1;1;0;1;1;1;0;0;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;;0;1;1;1;0;1;1;0;0;0;1;0;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;0;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;0;0;0;1;;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;1;1;0;1;0;1;1;1;;1;1;1;0;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1;;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;0;1;1;;0;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;0;1
price_2;32;70;62;74;45;29.3;35;39;58;55;67;35;45;31;27;107;57;80;125;34;38;55;65;30;50;31.99;37.5;53;115;34;72;105;35;35;69;34;45;47;60;37.5;70;210;62;32;65;36;27.4;64;57;43;95;34;29;42;35;29;36;34;29.5;37;40.5;41;30;40;29;42;44;35;65;35;53;29;64;67;26.5;35;37;38.5;45.6;80;39.5;60;45.1;63;56;31.5;48;41.5;29;62;53;35;87;32.5;43;32;43;35;58.5;70;38;34;38;30;50;34;95;53;27;53;52;70;33.7;28;115;81;35;80;30;47;26.5;39;34;78;85;120;90;48;41.6;31;47.5;72;89;25;65;240;35;43;32;39;44;52;115;64;76;33.5;47.5;26.5;29;36;41;29;75;45;35;28.5;46;31;95;110;35;48;34;27;92;40;85;70;37;33;62;37;30.5;32;29;85;38;66;96;26.6;37;65;30;46;43;60;51;36;92;90;86;46;53;69;36;46;34;35;47;35;33;24;33;29.9;30;37;40;53;43;31;98;114;72;150;35;50;60;28;28;27.5;52;30;115;48;90;51;60;28;33;60;38;43;75;33;100;35;27.5;511;35;65;43;58;142;37.5;42;60;30;97;28.5;54.5;30;108;29;53;95;46;48;53;30;58.5;34;36;90;28;68;31;33;37;80;55;45;33.5;46;85;43;90;63;100;34.6;38.5;60;29;88;37;53;28;69;130;65;70;72;26.5;34;41;32.5;66.3;62;32;32;44;31;38;85;62;104;40;32;68;64;37.5;33.5;29;34;67;38;79;97.2;85;36;42;64;30;95;30.5;30;32;33;28;58;27;59;29;75;56;33;115;77;47;63;28;50;34;102;50;39;67;39.3;35;36.5;46;36;97;39;37;35;51;29;140;35;30.5;64;55;46;75;34;96;48;52;28.5;41;68;34;102;36;77;36;170;35;32.5;34;56;42;78;32;53.4;89;43;36;33;37;78;39;100;31;33;135;35;107;140;56;46;27;32;50;63;37;37;37.5;86;33;26;37;31;29;87;40;231;35;33;36;60;63;75;75;34;56;80;40;93;47;70;105;52;33;72;37;63;37;37.5;35;59;31;36.5;29;81;29;33.5;56;360;77;36;34;66;32;95.5;43;30;34;62;46;53;48;48;35;27;50;50;32;46;41;29;60;36;142;31;95;65;29;45;32;29;48;55;93;33.5;65;46;33;79;42;34;108;33;42;59;75;32;78;35;92.2
totsp_2;34;68;44;65.4;40.6;40;39;43;58;62;55;36;37;32;33;91;48;57;116;33;34;76;54;44;42;38.3;33;57;71;38;60;59;32;30;59.7;39;39;52;77;39;58;90;68.1;37;36.1;39;36;65;72;39;61.3;38;31;37;39;31;37;33;31;37;61.5;32;32;40;30;47;39;37.2;56;32;45;36;65;79;33;31;33;44;32.4;76;39;73;38;50;33;32;52;38;35;44;75;31;99;39;38;33;38;32;62.7;51;33.2;38;39;30;65;32;65.4;52;30;52;50.4;67;38;30;76;60.1;36;52.2;37;51;33.3;39;44;57;72;98;97;50.5;39;33;36;60;92;32;36;110;34;57;38;47;38;48;80;80;62;35;41;33;36;35;48;30;72;44.5;34;28;39;31;91;76;39;64;33;30;57;36;75;60;39;36;54;38;30;39;32;100;35;58;99;30;37;77;30;61;52;46;52;33;75;106;103;45;55;56.5;30;34;35;44;59;35;35;33;31;35;35;35;39;39;39;33;74;77;61;109;37;55.4;35;33;33;36;40;35;74;43;110;35.7;58;34;35;72.2;39;40;60;38;88;30.8;36;142;44;66;58;35;70;35;35;72;38;78;26;54;30;95;32;43;82;46;63;59.2;33;50.2;35;39;64;33;60;34;33;33;75;36;38;35;61;73;42;77;75;52;36;35;73;36;69;33;52.7;34;56.3;83;54;86;53;32;38;41;31;58;76;32;33.3;42;30;39;60;60;75;40;34;57;39;44.1;34;37;32;54;53;61;92;52;38;35;64;33;50;31;36;33;35;30;74;38;78;33;52;51;41;79;60;39;54;37;35;38;85;46;35;77;36.5;33;35;57;40;62;44;42;30.3;61;30;68.3;38;30;65;57;38.3;80;34;80;40;56;31;35;57;35;64;35;98;39;76;38;36;45;58;44;93;36;76;73;43;37;35;36;54;43;98;36;35;109;45;88;63;54;46;32;33;55;78;33;29;38;77;39;34;39;31;33;73;49;80;36;33;38;74;80;72;78;37.5;61;40.7;40;76;39;68;100;60;32;60;43;57;35;34;46;50;35;35;31;78;30;36;62;86;60.4;35;32;74;39;76.5;57;39;39;59;41;43;62;38;38;33;38;48;35.5;39;36;39;54;37;116;36;112;58;32;47;36;30.1;60;61.9;75;36;66;38;35;54;44;36;85;34;31;60;67;30;75;43.6;87
walk_2;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;0;1;0;1;;1;1;1;0;1;;;1;;1;1;0;1;0;;1;0;1;1;1;1;0;1;0;1;0;1;0;0;1;1;1;0;1;0;1;1;1;;1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;;1;1;0;0;1;0;1;0;1;1;0;1;0;;1;1;1;1;1;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;0;0;1;0;0;1;1;1;1;1;0;;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;0;1;;0;1;0;1;1;1;1;;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;;1;1;1;1;0;1;0;0;1;1;1;1;1;1;0;0;1;;1;1;;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;0;1;1;0;1;1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;1;0;1;1;;1;1;1;1;1;0;1;1;;0;1;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;;0;1;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;1;0;1;;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;;1;1;;1;1;1;1;1;1;0;1;0;1;0;1;;1;1;0;1;1;1;0;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;;1;1;1;1;1;1;0;0;1;1;1;0;0;1;0;0;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;1;1;;0;1;1;1;1;1;1;;1;1;1
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
bal_3;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0;1;1;0;1;;1;1;1;0;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;1;0;1;1;1;;0;1;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;1;0;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;0;1;1;0;0;1;1;;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;1;1;1
brick_3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;;0;1;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;1;0;0;0;;1;0;1;0;1;0;1;0;;1;0;1;0;0;0;1;0;0;0;0;1;1;1;;0;1;0;1;1;0;0;0;0;0;1;0;;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;1;1;0;0;0;0;1;0;1;1;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;;0;1;0;1;0;1;0;0;0;0;1;1;1;1;1;;1;1;1;0;0;1;0;0;1;1;0;0;1;1;0;0;1;1;1;0;1;0;1;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;1;1;1;1;0;0;0;1;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;1;1;0;1;1;1;1;0;0;1;0;0;1;1;1;1;0;;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;;0;0;0;1;0;1;1;0;1;0;;0;1;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;1;0;0;1;1;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;1;1;0;1;0;0;0;1;1;1;1
